;segment;name;time_of_day;location;weather;TYPE_VEHICLE_LASER;TYPE_SIGN_LASER;TYPE_VEHICLE_CAMERA;TYPE_PEDESTRIAN_CAMERA;TYPE_PEDESTRIAN_LASER;TYPE_CYCLIST_CAMERA;TYPE_CYCLIST_LASER
7066;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;51.0;44.0;64.0;89.0;101.0;;1.0
7067;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;51.0;44.0;64.0;89.0;101.0;;1.0
7068;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;51.0;44.0;64.0;89.0;101.0;;1.0
7069;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;50.0;44.0;62.0;87.0;101.0;;1.0
7070;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;50.0;44.0;63.0;88.0;101.0;;1.0
7071;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;50.0;44.0;64.0;85.0;101.0;;1.0
7072;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;49.0;44.0;64.0;83.0;100.0;1.0;1.0
7073;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;49.0;44.0;64.0;86.0;101.0;1.0;1.0
7074;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;49.0;44.0;64.0;89.0;102.0;2.0;1.0
7075;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;64.0;88.0;103.0;2.0;1.0
7076;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;65.0;91.0;103.0;3.0;1.0
7077;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;64.0;90.0;103.0;3.0;1.0
7078;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;63.0;89.0;104.0;3.0;1.0
7079;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;65.0;88.0;104.0;3.0;1.0
7080;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;65.0;87.0;105.0;3.0;1.0
7081;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;65.0;88.0;105.0;4.0;1.0
7082;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;65.0;93.0;105.0;4.0;2.0
7083;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;65.0;91.0;105.0;4.0;2.0
7084;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;48.0;44.0;66.0;94.0;104.0;4.0;2.0
7085;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;65.0;90.0;104.0;3.0;2.0
7086;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;63.0;91.0;105.0;4.0;2.0
7087;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;92.0;105.0;4.0;2.0
7088;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;96.0;105.0;4.0;2.0
7089;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;94.0;105.0;5.0;2.0
7090;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;96.0;105.0;5.0;2.0
7091;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;95.0;105.0;5.0;2.0
7092;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;98.0;105.0;5.0;3.0
7093;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;60.0;99.0;106.0;5.0;3.0
7094;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;60.0;99.0;106.0;4.0;3.0
7095;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;59.0;97.0;106.0;4.0;3.0
7096;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;97.0;106.0;4.0;3.0
7097;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;98.0;106.0;4.0;3.0
7098;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;97.0;106.0;4.0;3.0
7099;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;95.0;106.0;3.0;3.0
7100;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;96.0;105.0;4.0;3.0
7101;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;98.0;105.0;4.0;3.0
7102;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;62.0;98.0;106.0;3.0;3.0
7103;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;98.0;107.0;3.0;3.0
7104;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;97.0;107.0;3.0;3.0
7105;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;98.0;107.0;3.0;3.0
7106;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;98.0;107.0;3.0;3.0
7107;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;101.0;107.0;4.0;3.0
7108;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;47.0;44.0;61.0;101.0;107.0;4.0;4.0
7109;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;46.0;44.0;61.0;101.0;107.0;5.0;4.0
7110;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;45.0;44.0;60.0;104.0;107.0;5.0;4.0
7111;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;45.0;44.0;60.0;102.0;108.0;5.0;4.0
7112;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;45.0;44.0;60.0;102.0;109.0;5.0;4.0
7113;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;60.0;102.0;109.0;6.0;4.0
7114;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;60.0;102.0;110.0;5.0;4.0
7115;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;58.0;103.0;110.0;5.0;4.0
7116;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;58.0;105.0;111.0;6.0;4.0
7117;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;58.0;106.0;111.0;6.0;4.0
7118;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;58.0;103.0;112.0;7.0;4.0
7119;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;58.0;103.0;112.0;7.0;4.0
7120;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;103.0;112.0;8.0;4.0
7121;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;100.0;112.0;8.0;4.0
7122;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;99.0;112.0;8.0;4.0
7123;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;101.0;112.0;8.0;3.0
7124;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;99.0;111.0;8.0;3.0
7125;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;99.0;111.0;8.0;3.0
7126;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;101.0;111.0;7.0;3.0
7127;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;98.0;111.0;7.0;3.0
7128;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;99.0;111.0;9.0;3.0
7129;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;101.0;113.0;8.0;5.0
7130;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;103.0;114.0;10.0;5.0
7131;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;103.0;114.0;10.0;5.0
7132;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;103.0;113.0;10.0;5.0
7133;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;44.0;57.0;103.0;113.0;9.0;4.0
7134;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;43.0;57.0;101.0;113.0;10.0;4.0
7135;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;43.0;57.0;103.0;113.0;9.0;4.0
7136;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;43.0;57.0;103.0;114.0;10.0;5.0
7137;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;43.0;58.0;104.0;114.0;9.0;5.0
7138;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;43.0;58.0;106.0;113.0;11.0;5.0
7139;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;43.0;56.0;105.0;113.0;10.0;5.0
7140;segment-10664823084372323928_4360_000_4380_000_with_camera_labels.tfrecord;10664823084372323928_4360_000_4380_000;Day;location_sf;sunny;44.0;43.0;56.0;102.0;111.0;10.0;5.0
7141;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;10.0;24.0;;1.0;;
7142;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;10.0;21.0;;1.0;;
7143;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;10.0;22.0;;1.0;;
7144;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;10.0;25.0;;1.0;;
7145;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;10.0;25.0;;1.0;;
7146;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;10.0;25.0;;1.0;;
7147;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;10.0;25.0;;1.0;;
7148;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;10.0;26.0;;1.0;;
7149;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;13.0;9.0;27.0;;1.0;;
7150;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;13.0;9.0;28.0;;1.0;;
7151;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;9.0;28.0;;1.0;;
7152;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;9.0;29.0;;1.0;;
7153;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;12.0;9.0;29.0;1.0;1.0;;
7154;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;13.0;9.0;29.0;1.0;1.0;;
7155;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;13.0;10.0;29.0;1.0;1.0;;
7156;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;13.0;10.0;29.0;1.0;1.0;;
7157;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;13.0;10.0;28.0;1.0;1.0;;
7158;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;13.0;10.0;28.0;1.0;1.0;;
7159;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;13.0;10.0;26.0;1.0;1.0;;
7160;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;14.0;10.0;30.0;1.0;1.0;;
7161;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;15.0;10.0;31.0;1.0;1.0;;
7162;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;16.0;10.0;33.0;1.0;1.0;;
7163;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;17.0;10.0;35.0;1.0;1.0;;
7164;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;18.0;10.0;33.0;1.0;1.0;;
7165;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;18.0;10.0;34.0;1.0;1.0;;
7166;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;19.0;10.0;35.0;1.0;1.0;;
7167;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;19.0;10.0;33.0;1.0;1.0;;
7168;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;19.0;10.0;34.0;1.0;1.0;;
7169;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;19.0;10.0;32.0;1.0;1.0;;
7170;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;20.0;10.0;33.0;1.0;1.0;;
7171;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;21.0;10.0;32.0;1.0;1.0;;
7172;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;21.0;10.0;32.0;1.0;1.0;;
7173;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;21.0;10.0;32.0;1.0;1.0;;
7174;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;21.0;10.0;30.0;1.0;1.0;;
7175;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;21.0;10.0;31.0;1.0;1.0;1.0;
7176;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;22.0;10.0;25.0;1.0;1.0;2.0;1.0
7177;segment-10676267326664322837_311_180_331_180_with_camera_labels.tfrecord;10676267326664322837_311_180_331_180;Day;location_phx;sunny;22.0;10.0;28.0;1.0;1.0;2.0;1.0
